,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
0,2016-01-25T00:00:00.000Z,19.175,19.175,19.11,19.17,21451,19.175,19.175,19.11,19.17,21451,0.0,1.0
1,2016-02-12T00:00:00.000Z,18.73,18.73,18.73,18.73,262,18.73,18.73,18.73,18.73,262,0.0,1.0
2,2016-03-02T00:00:00.000Z,20.14,20.16,20.12,20.12,9902,20.14,20.16,20.12,20.12,9902,0.0,1.0
3,2016-03-04T00:00:00.000Z,20.1501,20.1501,20.15,20.15,400,20.1501,20.1501,20.15,20.15,400,0.0,1.0
4,2016-03-07T00:00:00.000Z,20.49,20.51,20.45,20.51,905,20.49,20.51,20.45,20.51,905,0.0,1.0
5,2016-03-08T00:00:00.000Z,20.4999,20.4999,20.4999,20.4999,200,20.4999,20.4999,20.4999,20.4999,200,0.0,1.0
6,2016-03-11T00:00:00.000Z,20.4999,20.4999,20.4999,20.4999,0,20.4999,20.4999,20.4999,20.4999,0,0.0,1.0
7,2016-03-14T00:00:00.000Z,20.4999,20.4999,20.4999,20.4999,0,20.4999,20.4999,20.4999,20.4999,0,0.0,1.0
8,2016-03-15T00:00:00.000Z,20.4999,20.4999,20.4999,20.4999,0,20.4999,20.4999,20.4999,20.4999,0,0.0,1.0
9,2016-03-16T00:00:00.000Z,20.4999,20.4999,20.4999,20.4999,0,20.4999,20.4999,20.4999,20.4999,0,0.0,1.0
10,2016-03-17T00:00:00.000Z,20.4999,20.4999,20.4999,20.4999,0,20.4999,20.4999,20.4999,20.4999,0,0.0,1.0
11,2016-03-18T00:00:00.000Z,20.4999,20.4999,20.4999,20.4999,0,20.4999,20.4999,20.4999,20.4999,0,0.0,1.0
