,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
0,2009-02-11T00:00:00.000Z,26.43,27.07,25.9,26.0,21745900,22.8492379704,23.4025301498,22.3910428844,22.4774947874,21745900,0.0,1.0
1,2009-02-12T00:00:00.000Z,27.16,27.19,26.0,26.36,3970800,23.4803368625,23.5062724334,22.4774947874,22.7887216383,3970800,0.0,1.0
2,2009-02-13T00:00:00.000Z,26.81,27.19,26.67,26.77,1064800,23.1777552019,23.5062724334,23.0567225377,23.1431744407,1064800,0.0,1.0
3,2009-02-17T00:00:00.000Z,27.26,27.63,26.3,26.44,1264600,23.5667887655,23.8866608067,22.7368504965,22.8578831607,1264600,0.0,1.0
4,2009-02-18T00:00:00.000Z,27.95,28.22,27.2,27.63,1465800,24.1633068964,24.3967270346,23.5149176237,23.8866608067,1465800,0.0,1.0
5,2009-02-19T00:00:00.000Z,28.56,28.98,27.88,27.91,1156200,24.6906635049,25.0537614976,24.1027905643,24.1287261352,1156200,0.0,1.0
6,2009-02-20T00:00:00.000Z,29.63,29.63,27.87,28.43,1547800,25.6156988673,25.6156988673,24.094145374,24.578276031,1547800,0.0,1.0
7,2009-02-23T00:00:00.000Z,27.3,29.85,27.27,29.66,1100500,23.6013695267,25.805893054,23.5754339558,25.6416344382,1100500,0.0,1.0
8,2009-02-24T00:00:00.000Z,27.49,28.0,27.06,27.41,911300,23.7656281425,24.2065328479,23.3938849595,23.6964666201,911300,0.0,1.0
9,2009-02-25T00:00:00.000Z,27.92,28.35,26.85,27.82,985000,24.1373713255,24.5091145085,23.2123359631,24.0509194225,985000,0.0,1.0
10,2009-02-26T00:00:00.000Z,27.56,28.3,27.0,28.27,601600,23.8261444746,24.465888557,23.3420138177,24.4399529861,601600,0.0,1.0
11,2009-02-27T00:00:00.000Z,27.59,27.85,27.02,27.35,457000,23.8520800455,24.0768549934,23.3593041983,23.6445954783,457000,0.0,1.0
12,2009-03-02T00:00:00.000Z,27.0,27.84,26.8601,27.6,585300,23.3420138177,24.0682098031,23.2210676053,23.8607252358,585300,0.0,1.0
13,2009-03-03T00:00:00.000Z,26.44,27.3,26.0,27.26,750100,22.8578831607,23.6013695267,22.4774947874,23.5667887655,750100,0.0,1.0
14,2009-03-04T00:00:00.000Z,27.0,27.45,26.72,26.97,544600,23.3420138177,23.7310473813,23.0999484892,23.3160782468,544600,0.0,1.0
15,2009-03-05T00:00:00.000Z,27.03,27.19,26.61,27.0,910600,23.3679493886,23.5062724334,23.0048513959,23.3420138177,910600,0.0,1.0
16,2009-03-06T00:00:00.000Z,26.44,27.18,26.25,26.9,526200,22.8578831607,23.4976272431,22.693624545,23.2555619146,526200,0.0,1.0
17,2009-03-09T00:00:00.000Z,26.36,27.1,26.12,26.25,166500,22.7887216383,23.4284657207,22.581237071,22.693624545,166500,0.0,1.0
18,2009-03-10T00:00:00.000Z,26.46,27.13,26.3,26.37,251600,22.8751735413,23.4544012916,22.7368504965,22.7973668286,251600,0.0,1.0
19,2009-03-11T00:00:00.000Z,26.58,26.98,26.16,26.25,812200,22.9789158249,23.3247234371,22.6158178322,22.693624545,812200,0.0,1.0
20,2009-03-12T00:00:00.000Z,27.98,28.02,26.35,26.36,1003600,24.1892424673,24.2238232286,22.780076448,22.7887216383,1003600,0.0,1.0
21,2009-03-13T00:00:00.000Z,27.42,28.33,27.34,28.25,430200,23.7051118104,24.4918241279,23.635950288,24.4226626055,430200,0.0,1.0
22,2009-03-16T00:00:00.000Z,26.32,27.7,26.21,27.7,437400,22.7541408771,23.9471771389,22.6590437837,23.9471771389,437400,0.0,1.0
23,2009-03-17T00:00:00.000Z,27.54,27.6,26.25,26.3,336800,23.808854094,23.8607252358,22.693624545,22.7368504965,336800,0.0,1.0
24,2009-03-18T00:00:00.000Z,27.58,27.75,27.02,27.15,333700,23.8434348552,23.9904030904,23.3593041983,23.4716916722,333700,0.0,1.0
25,2009-03-19T00:00:00.000Z,27.42,27.76,27.11,27.4,326700,23.7051118104,23.9990482807,23.437110911,23.6878214298,326700,0.0,1.0
26,2009-03-20T00:00:00.000Z,27.67,28.38,27.13,27.57,442200,23.921241568,24.5350500795,23.4544012916,23.8347896649,442200,0.0,1.0
27,2009-03-23T00:00:00.000Z,27.37,27.97,26.5,27.77,623400,23.6618858589,24.180597277,22.9097543025,24.007693471,623400,0.0,1.0
28,2009-03-24T00:00:00.000Z,27.1,27.5,26.51,26.96,742300,23.4284657207,23.7742733328,22.9183994928,23.3074330565,742300,0.0,1.0
29,2009-03-25T00:00:00.000Z,27.28,28.0,26.76,26.99,557200,23.5840791461,24.2065328479,23.1345292504,23.3333686274,557200,0.0,1.0
30,2009-03-26T00:00:00.000Z,27.55,27.7,26.75,27.26,462300,23.8174992843,23.9471771389,23.1258840601,23.5667887655,462300,0.0,1.0
